StoryID	SeriesID	Title	Theme	ThemeLevel	ThemeID	Comment	RelatedCharacters	CharacterClass	RelatedAliens	RelatedThings
tng2x14	tng	The Icarus Factor	kindness	peripheral	81	Wesley and crew to Worf	Wesley Crusher	individual		
tng2x14	tng	The Icarus Factor	reclusiveness	peripheral	289	Worf	Worf	individual		
tng2x15	tng	Pen Pals	Prime Directive	central	138	Data, seconded by Picard, violates Prime Directive to save Sarjenka	Jean-Luc Picard	individual		
tng2x15	tng	Pen Pals	the ethics of the Prime Directive	central	142	Data, seconded by Picard, violates Prime Directive to save Sarjenka	Jean-Luc Picard	individual		
tng2x15	tng	Pen Pals	duty vs. compassion	central	235	Data, seconded by Picard, violates Prime Directive to save Sarjenka	Jean-Luc Picard	individual		
tng2x15	tng	Pen Pals	compassion	central	80	Data at Sarjenka	Data	individual		
tng2x15	tng	Pen Pals	kindness	central	81	Data to Sarjenka	Data	individual		
tng2x15	tng	Pen Pals	cooperation	central	159	Wesley must cooperate with team members				
tng2x15	tng	Pen Pals	the qualities of a good leader	central	165	Wesley	Wesley Crusher	individual		
tng2x15	tng	Pen Pals	mentor and protégé	central	309	Wesley and bridge crew	William T. Riker/Wesley Crusher	individual		
tng2x15	tng	Pen Pals	adolescence	central	180	Wesley	Wesley Crusher	individual		
tng2x15	tng	Pen Pals	self-confidence	central	217	Wesley given leadership assignment to bolster his self-confidence	Wesley Crusher	individual		
tng2x15	tng	Pen Pals	future point of view	central	215	Data in Sarjenka's world	Data	individual		
tng2x15	tng	Pen Pals	taking responsibility for one's actions	central	434	Data for violating Prime Directive in contacting Sarjenka	Data	individual		
tng2x15	tng	Pen Pals	coping with being separated from one's family	central	615	Sarjenka	Sarjenka	individual		
tng2x15	tng	Pen Pals	friendship	central	144	Data and Sarjenka	Data/Sarjenka	dyad		
tng2x15	tng	Pen Pals	leadership	central	132	Wesley as group leader	Wesley Crusher	individual		
tng2x15	tng	Pen Pals	AI point of view	central	137	Data	Data	individual		
tng2x15	tng	Pen Pals	coping with a loved one being in peril	central	243	Data at Sarjenka	Data	individual		
tng2x15	tng	Pen Pals	sacrifice for one's beliefs	central	391	Data violates regulation to save Sarjenka	Data	individual		
tng2x15	tng	Pen Pals	diligence	central	89	Wesley	Wesley Crusher	individual		
tng2x15	tng	Pen Pals	memory wipe	peripheral	865	Data used memory wipe on Sarjenka to get around having violated Prime Directive				
tng2x15	tng	Pen Pals	spontaneous planetary break up	peripheral	1384	Drema V was falling to pieces				Drema V
tng2x15	tng	Pen Pals	pleasure in horseback riding	peripheral	897	Picard	Jean-Luc Picard	individual		
tng2x15	tng	Pen Pals	orphanhood	peripheral	476	Sarjenka	Sarjenka	individual		
tng2x15	tng	Pen Pals	loyalty to a leader	peripheral	121	Data to Picard	Data	individual		
tng2x15	tng	Pen Pals	annoyance	peripheral	57	Davies at Wesley	Davies	individual		
tng2x15	tng	Pen Pals	anticipation	peripheral	196	Wesley about leading science team	Wesley Crusher	individual		
tng2x16	tng	Q Who	collectively intelligent aliens	central	508	Borg			Borg	
tng2x16	tng	Q Who	alien point of view	central	105	Borg			Borg	
tng2x16	tng	Q Who	desperation	central	102	Enterprise under pursuit by Borg				
tng2x16	tng	Q Who	alien with alien values	central	147	Borg			Borg	
tng2x16	tng	Q Who	collective intelligence	central	340	The Borg				
tng2x16	tng	Q Who	risk taking vs. playing it safe	central	157	the Federation venturing out into space				
tng2x16	tng	Q Who	fear for one's life	central	461	Enterprise crew				
tng2x16	tng	Q Who	fear	central	139	crew upon encountering the Borg				
tng2x16	tng	Q Who	charting unknown territory	central	301	Picard stays to explore new sector of galaxy in which Q has placed them				
tng2x16	tng	Q Who	transcendental alien	central	221	Q			The Q	
tng2x16	tng	Q Who	cyborg	central	410	The Borg			Borg	
tng2x16	tng	Q Who	hubris	central	228	Human race				
tng2x16	tng	Q Who	the thirst for knowledge	central	158	Picard stays to explore new sector of galaxy in which Q has placed them	Jean-Luc Picard	individual		
tng2x16	tng	Q Who	facing a mortal enemy	central	91	Enterprise crew face the Borg				
tng2x16	tng	Q Who	man vs. machine	central	195	Enterprise crew vs. Borg				
tng2x16	tng	Q Who	facing an overpowering adversary	central	258	Enterprise crew face the Borg				
tng2x16	tng	Q Who	passion for space exploration	peripheral	477	Picard stays to explore new sector of galaxy in which Q has placed them	Jean-Luc Picard	individual		
tng2x16	tng	Q Who	be mindful of first impressions	peripheral	1057	Sonya Gomez made a terrible first impression				
tng2x16	tng	Q Who	AI rights	peripheral	255	politeness towards replicator AI				
tng2x16	tng	Q Who	anxiety	peripheral	402	crew in the presence of Borg threat				
tng2x16	tng	Q Who	courtesy	peripheral	782	Sonya thanks replicator	Sonya Gomez	individual		
tng2x16	tng	Q Who	the desire to advance one's career	peripheral	254	Sonya	Sonya Gomez	individual		
tng2x16	tng	Q Who	swallowing one's pride	peripheral	702	Picard begging Q for help	Jean-Luc Picard	individual		
tng2x16	tng	Q Who	lesson in humility	peripheral	153	Picard	Jean-Luc Picard	individual		
tng2x16	tng	Q Who	attack from outer space by a powerful conquering alien race	peripheral	404	concern of Borg invasion				
tng2x16	tng	Q Who	relentless enemy	peripheral	561	Borg			Borg	
tng2x16	tng	Q Who	coping with the death of a subordinate	peripheral	270	Picard about 18 crewmen	Jean-Luc Picard	individual		
tng2x16	tng	Q Who	anger	peripheral	86	Worf at Q	Worf	individual		
tng2x16	tng	Q Who	disgust	peripheral	120	Picard at Q	Jean-Luc Picard	individual		
tng2x16	tng	Q Who	grief	peripheral	63	18 crewmen died				
tng2x16	tng	Q Who	interest	peripheral	95	Picard stays to explore sector	Jean-Luc Picard	individual		
tng2x16	tng	Q Who	wrath	peripheral	56	Worf at Q	Worf	individual		
tng2x16	tng	Q Who	pride	peripheral	73	Q	Q	individual		
tng2x17	tng	Samaritan Snare	spacefaring aliens with primitive minds	central	359	Pakled			Pakled	
tng2x17	tng	Samaritan Snare	self-image	central	392	Picard didn't want to crew to know he suffered from a heart condition	Jean-Luc Picard	individual		
tng2x17	tng	Samaritan Snare	humility	central	114	Picard about his own mortality	Jean-Luc Picard	individual		
tng2x17	tng	Samaritan Snare	avarice	central	128	Pakled	Grebnedlog, Reginod	individual		
tng2x17	tng	Samaritan Snare	the lust for gold	central	163	Pakled	Grebnedlog, Reginod	individual		
tng2x17	tng	Samaritan Snare	facing a hostage situation	central	415	Pakled take Geordi hostage				
tng2x17	tng	Samaritan Snare	generosity	central	192	Riker stops to help Pakled	William T. Riker	individual		
tng2x17	tng	Samaritan Snare	clash of wills	peripheral	93	Picard and Pulaski	Jean-Luc Picard/Katherine Pulaski	dyad		
tng2x17	tng	Samaritan Snare	male bonding	peripheral	194	Picard and Wesley	Jean-Luc Picard/Wesley Crusher	dyad		
tng2x17	tng	Samaritan Snare	imitativeness	peripheral	540	Pakled	Grebnedlog, Reginod	individual		
tng2x17	tng	Samaritan Snare	pulsar	peripheral	560	Enterprise was on a mission to observe a pulsar				
tng2x17	tng	Samaritan Snare	the need to maintain an image	peripheral	954	Picard didn't want to crew to know he suffered from a heart condition	Jean-Luc Picard	individual		
tng2x17	tng	Samaritan Snare	man vs. captivity	peripheral	171	Geordi by Pakleds	Geordi La Forge	individual		
tng2x17	tng	Samaritan Snare	kindness	peripheral	81	Geordi to Pakled	Geordi La Forge	individual		
tng2x17	tng	Samaritan Snare	sloth	peripheral	162	Pakled	Grebnedlog, Reginod	individual		
tng2x17	tng	Samaritan Snare	patience	peripheral	103	Geordi in dealing with Pakled	Geordi La Forge	individual		
tng2x18	tng	Up The Long Ladder	cooperation	central	159	the Bringloidi and Mariposans must mate together to survive				
tng2x18	tng	Up The Long Ladder	the morality of human cloning	central	711	Riker appalled to find that he had been surreptitiously cloned				
tng2x18	tng	Up The Long Ladder	neo-luddist utopia	central	549	Bringloid			Bringloidi	
tng2x18	tng	Up The Long Ladder	genetic engineering utopia	central	829	Mariposans			Mariposan	
tng2x18	tng	Up The Long Ladder	space Irish	central	1367	Bringloid			Bringloidi	
tng2x18	tng	Up The Long Ladder	desperation	central	102	Mariposans clone Riker in a desperate bid to increases their breeding stock				
tng2x18	tng	Up The Long Ladder	human cloning	central	656	Mariposans rely on cloning to reproduce				
tng2x18	tng	Up The Long Ladder	abortion	central	745	Riker wanted to abort his clone				
tng2x18	tng	Up The Long Ladder	mediation	central	263	Picard between Bringloidi and Mariposans				
tng2x18	tng	Up The Long Ladder	there is value in diversity	central	967	Mariposan society nearly collapsed because it relied on just a few clones				
tng2x18	tng	Up The Long Ladder	doctor-patient confidentiality	central	627	Pulaski helped Worf save face by not disclosing to the crew that he was sick				
tng2x18	tng	Up The Long Ladder	planet scorching solar flare	central	1294	Bringlodi had to leave their home planet because of solar flares			Bringloidi	
tng2x18	tng	Up The Long Ladder	cloning-related replicative fading	central	1082	Mariposans were on the brink of extinction			Mariposan	
tng2x18	tng	Up The Long Ladder	surviving an existential risk	central	218	Mariposans surviving the replicative fading			Mariposan	
tng2x18	tng	Up The Long Ladder	space colonization	peripheral	433	Irish went out to found a colony of their own out in space				
tng2x18	tng	Up The Long Ladder	shame	peripheral	358	Worf after fainting on the bridge	Worf	individual		
tng2x18	tng	Up The Long Ladder	infatuation	peripheral	110	Riker and Brenna	William T. Riker/Brenna Odell	dyad		
tng2x18	tng	Up The Long Ladder	the qualities of a good wife	peripheral	958	Danilo makes the case for his daughter	Brenna Odell	individual		
tng2x18	tng	Up The Long Ladder	generation loss	peripheral	1173	replicative fading				
tng2x18	tng	Up The Long Ladder	father and daughter	peripheral	247	Danilo and Brenna	Danilo Odell/Brenna Odell	dyad		
tng2x18	tng	Up The Long Ladder	coping with unwelcome romantic attention	peripheral	234	Picard when Danilo offers daughter in marriage	Jean-Luc Picard	individual		
tng2x18	tng	Up The Long Ladder	cultural differences	peripheral	100	Humans and the space Irish				
tng2x18	tng	Up The Long Ladder	pride	peripheral	73	Mariposans at Bringloids	Wilson Granger	individual		
tng2x18	tng	Up The Long Ladder	annoyance	peripheral	57	Picard at Space Irish antics	Jean-Luc Picard	individual		
tng2x18	tng	Up The Long Ladder	chastity	peripheral	175	Picard declines Danilo Odell's offer of daughter's hand in marriage	Jean-Luc Picard	individual		
tng2x18	tng	Up The Long Ladder	ecstasy	peripheral	177	Riker at foot massage	William T. Riker	individual		
tng2x18	tng	Up The Long Ladder	gluttony	peripheral	178	Danilo Odell brewing beer	Danilo Odell	individual		
tng2x18	tng	Up The Long Ladder	hospitality	peripheral	104	Picard to Space Irish	Jean-Luc Picard	individual		
tng2x18	tng	Up The Long Ladder	lust	peripheral	69	Riker at Brenna Odell	William T. Riker	individual		
tng2x18	tng	Up The Long Ladder	patience	peripheral	103	Picard to Space Irish	Jean-Luc Picard	individual		
tng2x18	tng	Up The Long Ladder	sloth	peripheral	162	Danilo Odell	Danilo Odell	individual		
tng2x18	tng	Up The Long Ladder	surprise	peripheral	115	Space Irish about Enterprise customs	Danilo Odell	individual		
tng2x19	tng	Manhunt	coping with menopause	central	1103	Lwaxana with Betazoid PMS	Lwaxana Troi	individual		
tng2x19	tng	Manhunt	unrequited love	central	122	Lwaxana at Picard	Lwaxana Troi	individual		
tng2x19	tng	Manhunt	obsessive infatuation	central	386	Lwaxana at Picard	Lwaxana Troi	individual		
tng2x19	tng	Manhunt	mother and daughter	central	355	Lwaxana and Troi	Lwaxana Troi/Deanna Troi	individual		
tng2x19	tng	Manhunt	the need for companionship	central	362	Lwaxana about finding a husband	Lwaxana Troi	individual		
tng2x19	tng	Manhunt	lust	central	69	Lwaxana for Picard and Rex	Lwaxana Troi	individual		
tng2x19	tng	Manhunt	future point of view	central	215	Picard about 20th century	Jean-Luc Picard	individual		
tng2x19	tng	Manhunt	hibernating alien	central	831	Antedeans			Antedean	
tng2x19	tng	Manhunt	telepathic alien	central	219	Betazoid			Betazoid	
tng2x19	tng	Manhunt	obsession	central	141	Lwaxana with finding a husband	Lwaxana Troi	individual		
tng2x19	tng	Manhunt	love at first sight	peripheral	543	Lwaxana instantly infatuated with Rex the bartender	Lwaxana Troi	individual		
tng2x19	tng	Manhunt	political assassination	peripheral	428	Antedean assassins discovered by Lwaxana				
tng2x19	tng	Manhunt	fish-like alien	peripheral	821	Antedeans			Antedean	
tng2x19	tng	Manhunt	prejudice	peripheral	208	The last major human prejudice is against ugliness according to Data; recurring theme with the Antedean dignitaries				
tng2x19	tng	Manhunt	lookism in society	peripheral	853	Antedean were ugly as hell				
tng2x19	tng	Manhunt	determination	peripheral	324	Lwaxana in finding a husband	Lwaxana Troi	individual		
tng2x19	tng	Manhunt	embarrassment	peripheral	380	Picard exposed by Lwaxana for harboring dirty thoughts in his mind	Jean-Luc Picard	individual		
tng2x19	tng	Manhunt	world with telepathy	peripheral	267	Lwaxana foiling the assassins				
tng2x19	tng	Manhunt	coping with unwelcome romantic attention	peripheral	234	Picard at Lwaxana	Jean-Luc Picard	individual		
tng2x19	tng	Manhunt	annoyance	peripheral	57	Picard and Troi by Lwaxana	Jean-Luc Picard	individual		
tng2x19	tng	Manhunt	boredom	peripheral	212	Lwaxana by Data's dinner conversation	Lwaxana Troi	individual		
tng2x19	tng	Manhunt	virtual reality room	peripheral	135	Picard retreated to holodeck to escape Lwaxana's romantic attentions				holodeck
tng2x20	tng	The Emissary	nostalgic love	central	356	Worf and K'Ehleyr	Worf, K'Ehleyr	individual		
tng2x20	tng	The Emissary	old flames	central	273	Worf and K'Ehleyr	Worf/K'Ehleyr	dyad		
tng2x20	tng	The Emissary	suicide bombing	central	929	the Klingon sleeper ship crew had been sent on a terrorist mission				
tng2x20	tng	The Emissary	honor	central	183	Worf in his relationship with K'Ehleyr; Klingons generally	Worf	individual		
tng2x20	tng	The Emissary	there is always a third course	central	966	Picard does not accept that blowing up the Klingon sleeper vessel is the only option				
tng2x20	tng	The Emissary	multicultural upbringing	central	1259	Troy and K'Ehleyr	Deanna Troi, K'Ehleyr	individual		
tng2x20	tng	The Emissary	cooperation	central	159	Worf and K'Ehleyr	Worf/K'Ehleyr	dyad		
tng2x20	tng	The Emissary	reconciliation	central	185	Worf and K'Ehleyr	Worf/K'Ehleyr	dyad		
tng2x20	tng	The Emissary	putting differences aside	central	210	Worf and K'Ehleyr	Worf/K'Ehleyr	dyad		
tng2x20	tng	The Emissary	über-belligerent alien	central	203	Klingon			Klingon	
tng2x20	tng	The Emissary	military bluffing	central	866	Worf bluffs at poker and Klingons at end				
tng2x20	tng	The Emissary	sleeper starship	peripheral	923	Klingon sleeper vessel				
tng2x20	tng	The Emissary	suspended animation	peripheral	701	K'Ehleyr was put in suspended animation for her voyage to the Enterprise				
tng2x20	tng	The Emissary	bluffing	peripheral	598	Worf at the poker table	Worf	individual		
tng2x20	tng	The Emissary	virtual reality room	peripheral	135	Worf's calisthenics program				holodeck
tng2x20	tng	The Emissary	sleeper agents	peripheral	1356	Klingon sleeper vessel agents				
tng2x20	tng	The Emissary	lovers' quarrel	peripheral	425	Worf and K'Ehleyr	Worf/K'Ehleyr	dyad		
tng2x20	tng	The Emissary	chastity	peripheral	175	Worf insists KEhleyr follow Klingon mating customs	Worf	individual		
tng2x20	tng	The Emissary	diligence	peripheral	89	Worf as opposed to KEhlyhr	Worf	individual		
tng2x20	tng	The Emissary	distraction	peripheral	148	Worf by K'Ehleyr	Worf	individual		
tng2x20	tng	The Emissary	lust	peripheral	69	Worf and K'Ehleyr for one another on the holodeck	Worf, K'Ehleyr	individual		
tng2x20	tng	The Emissary	personal conviction	peripheral	126	Picard about not killing rogue Klingons	Jean-Luc Picard	individual		
tng2x20	tng	The Emissary	rage	peripheral	92	Worf and K'Ehleyr	Worf, K'Ehleyr	individual		
tng2x20	tng	The Emissary	sloth	peripheral	162	K'Elyhr late to her duty	K'Ehleyr	individual		
tng2x20	tng	The Emissary	surprise	peripheral	115	Worf at arrival of K'Ehleyr	Worf	individual		
tng2x20	tng	The Emissary	tardiness	peripheral	293	K'Ehleyr was late for duty	K'Ehleyr	individual		
tng2x20	tng	The Emissary	wrath	peripheral	56	K'Ehleyr smashes glass table	K'Ehleyr	individual		
tng2x21	tng	Peak Performance	leadership	central	132	Riker showcases his leadership abilities as captain of the Hathaway; contrasted with Picard	Jean-Luc Picard, William T. Riker	individual		
tng2x21	tng	Peak Performance	the qualities of a good leader	central	165	the thing about Riker's being different from Picard's	Jean-Luc Picard, William T. Riker	individual		
tng2x21	tng	Peak Performance	military tactics	central	354	Picard in a big and powerfu new ship vs. Riker in a small and weak old ship				
tng2x21	tng	Peak Performance	facing an overpowering adversary	central	258	Riker and skeleton crew vs. Enterprise	William T. Riker, Worf, Geordi La Forge, Wesley Crusher	individual		
tng2x21	tng	Peak Performance	lesson in humility	central	153	Kolrami taught a lesson he won't soon forget at the strategema table	Sirna Kolrami	individual		
tng2x21	tng	Peak Performance	self-confidence	central	217	Riker's crew; Data doubted his strategema skills	William T. Riker, Worf, Geordi La Forge, Wesley Crusher, Data	individual		
tng2x21	tng	Peak Performance	rivalry	central	276	Data and Kolrami	Data/Sirna Kolrami	dyad		
tng2x21	tng	Peak Performance	pride	central	73	Kolrami	Sirna Kolrami	individual		
tng2x21	tng	Peak Performance	the reasons for playing games	peripheral	1447	conversation Data/Troi/Pulaski				
tng2x21	tng	Peak Performance	people may not always live up to their reputations	peripheral	892	Kolrami was impressed by Riker at the end				
tng2x21	tng	Peak Performance	coping with personal failure	peripheral	456	Data went nuts after losing to Kolrami at starategema	Data	individual		
tng2x21	tng	Peak Performance	contempt	peripheral	610	Kolrami of Riker as said by Picard	Sirna Kolrami	individual		
tng2x21	tng	Peak Performance	the calculus of human life	peripheral	211	Kolrami advocates abandoning the Hathaway crew to save the Enterprise				
tng2x21	tng	Peak Performance	frustration	peripheral	349	Kolrami at Data	Sirna Kolrami	individual		
tng2x21	tng	Peak Performance	ingenuity	peripheral	250	Riker at battle and Data at the game	William T. Riker	individual		
tng2x21	tng	Peak Performance	spacefaring aliens with primitive minds	peripheral	359	Ferengi			Ferengi	
tng2x21	tng	Peak Performance	android	peripheral	113	Data plays strategema	Data	individual		Soong Type Android
tng2x21	tng	Peak Performance	coping with an overbearing jerk	peripheral	515	Everyone with Kolrami, but Riker especially	William T. Riker	individual		
tng2x21	tng	Peak Performance	the ethics of valuing human lives	peripheral	145	Kolrami advocates abandoning the Hathaway crew to save the Enterprise				
tng2x21	tng	Peak Performance	AI prejudice in society	peripheral	279	Kolrami dismissed the thought that a mere machine like Data could challenge him at strategema				
tng2x21	tng	Peak Performance	loyalty to a leader	peripheral	121	crew to Riker	Worf, Geordi La Forge, Wesley Crusher	individual		
tng2x21	tng	Peak Performance	avarice	peripheral	128	Ferengi	Bractor	individual		
tng2x21	tng	Peak Performance	the lust for gold	peripheral	163	Ferengi	Bractor	individual		
tng2x21	tng	Peak Performance	self-analysis	peripheral	201	Data in the aftermath of losing at strategema to Kolrami	Data	individual		
tng2x21	tng	Peak Performance	boredom	peripheral	212	Kolrami while playing Riker in strategema	Kolrami	individual		
tng2x21	tng	Peak Performance	diligence	peripheral	89	Riker during war game	William T. Riker	individual		
tng2x22	tng	Shades of Gray	coping with a loved one being terminally ill	central	512	Troi at Riker	Deanna Troi	individual		
tng2x22	tng	Shades of Gray	coping with a terminal illness	central	372	Riker	William T. Riker	individual		
tng2x22	tng	Shades of Gray	the nature of the subconscious	central	438	Riker's subconscious explored in a series of flashbacks				
tng2x22	tng	Shades of Gray	grief	central	63	Troi thought Riker was for dead	Deanna Troi	individual		
tng2x22	tng	Shades of Gray	courage in the face of death	central	409	Riker	William T. Riker	individual		
tng2x22	tng	Shades of Gray	friendship	central	144	Riker and Troi	William T. Riker/Deanna Troi	dyad		
tng2x22	tng	Shades of Gray	coping with a loved one being in peril	central	243	Troi at Riker	Deanna Troi	individual		
tng2x22	tng	Shades of Gray	terror	central	151	Riker had to be frightened to be cured	William T. Riker	individual		
tng2x22	tng	Shades of Gray	transporter phobia	peripheral	970	Pulaski	Katherine Pulaski	individual		
tng2x22	tng	Shades of Gray	platonic love	peripheral	557	Riker and Troi	William T. Riker, Deanna Troi	individual		
tng2x22	tng	Shades of Gray	lust	peripheral	69	Riker's dreams	William T. Riker	individual		
tng2x22	tng	Shades of Gray	man vs. nature	peripheral	262	Riker and Geordi in swamp	William T. Riker, Geordi La Forge	individual		
tng3x01	tng	Evolution	obsession	central	141	Stubs	Paul Stubbs	individual		
tng3x01	tng	Evolution	alien point of view	central	105	Nanites			Nanites	
tng3x01	tng	Evolution	emergent intelligence	central	632	nanites			Nanites	
tng3x01	tng	Evolution	obsession with a life-dedicated project	central	199	Stubs	Paul Stubbs	individual		
tng3x01	tng	Evolution	sentient nanomachines	central	1348	Nanites			Nanites	
tng3x01	tng	Evolution	nanotechnology	central	1260	Nanites			Nanites	
tng3x01	tng	Evolution	danger from a new technology	central	789	Nanites taking over the Enterprise was an unintended consequence of Wesley having made them				
tng3x01	tng	Evolution	the theory of evolution	central	722	much was made of the nanites having evolved				
tng3x01	tng	Evolution	cultural differences	central	100	humans/nanites				
tng3x01	tng	Evolution	lesson in humility	central	153	Stubbs	Paul Stubbs	individual		
tng3x01	tng	Evolution	rise of the machines	central	429	Nanites take over the Enterprise				
tng3x01	tng	Evolution	self-replicating nano-devices	central	1346	Nanites			Nanites	
tng3x01	tng	Evolution	AI point of view	central	137	Nanites			Nanites	
tng3x01	tng	Evolution	AI rights	central	255	do the nanites have rights? Stubbs says no, but others beg to differ				
tng3x01	tng	Evolution	man vs. machine	central	195	Enterprise crew vs. nanites				
tng3x01	tng	Evolution	universal translator	peripheral	441	used to communicate with nanites				
tng3x01	tng	Evolution	mother and son	peripheral	154	Beverly and Wesley	Beverly Crusher/Wesley Crusher	dyad		
tng3x01	tng	Evolution	adolescence	peripheral	180	Wesley	Wesley Crusher	individual		
tng3x01	tng	Evolution	risk taking vs. playing it safe	peripheral	157	ship safety vs. mission	Jean-Luc Picard	individual		
tng3x01	tng	Evolution	the desire for glory	peripheral	436	Stubbs	Paul Stubbs	individual		
tng3x01	tng	Evolution	self-image	peripheral	392	Stubbs	Paul Stubbs	individual		
tng3x01	tng	Evolution	having a preconception challenged	peripheral	271	Stubbs about the absurdity of machine evolution	Paul Stubbs	individual		
tng3x01	tng	Evolution	incompatible modes of communication	peripheral	420	humans/nanites				
tng3x01	tng	Evolution	denial	peripheral	411	Stubbs	Paul Stubbs	individual		
tng3x01	tng	Evolution	mentor and protégé	peripheral	309	Stubbs/Wesley	Paul Stubbs/Wesley Crusher	dyad		
tng3x01	tng	Evolution	supernova	peripheral	333	Stubbs was on the Enterprise to study a supernova				
tng3x01	tng	Evolution	red giant	peripheral	686	Stubbs was on the Enterprise to study a supernova involving a red giant				
tng3x01	tng	Evolution	neutron star	peripheral	876	Stubbs was on the Enterprise to study a supernova involving a neutron star				
tng3x01	tng	Evolution	remorse	peripheral	130	Stubbs	Paul Stubbs	individual		
tng3x01	tng	Evolution	admiration	peripheral	116	Wesley for Stubbs	Wesley Crusher	individual		
tng3x01	tng	Evolution	chastity	peripheral	175	Troi when Stubbs put the moves on her	Deanna Troi	individual		
tng3x01	tng	Evolution	diligence	peripheral	89	Wesley on his nanobots	Wesley Crusher	individual		
tng3x01	tng	Evolution	lust	peripheral	69	Stubbs at Troi	Paul Stubbs	individual		
tng3x01	tng	Evolution	sloth	peripheral	162	Wesley asleep on the job	Wesley Crusher	individual		
tng3x01	tng	Evolution	tardiness	peripheral	293	Wesley late for duty	Wesley Crusher	individual		
tng3x01	tng	Evolution	wrath	peripheral	56	Stubbs at nanites	Paul Stubbs	individual		
tng3x01	tng	Evolution	pride	peripheral	73	the scientist	Paul Stubbs	individual		
tng3x02	tng	The Ensigns of Command	diplomatic negotiating	central	257	Data with colonists and Picard with Sheliak				
tng3x02	tng	The Ensigns of Command	leadership	central	132	Data's leadership skills put to the test against those of Ghosheven	Data, Gosheven	individual		
tng3x02	tng	The Ensigns of Command	the qualities of a good leader	central	165	Data and Gosheven	Data, Gosheven	individual		
tng3x02	tng	The Ensigns of Command	attachment to one's land	central	448	colonists	Gosheven	individual		
tng3x02	tng	The Ensigns of Command	alien point of view	central	105	Sheliak pedantry			Sheliak	
tng3x02	tng	The Ensigns of Command	resettlement vs. fighting for one's homeland	central	688	colonists				
tng3x02	tng	The Ensigns of Command	overcoming a limitation	central	427	Data about persuasion	Data	individual		
tng3x02	tng	The Ensigns of Command	diplomatic compromising	central	414	Picard with Sheliak				
tng3x02	tng	The Ensigns of Command	AI prejudice in society	central	279	some colonists against Data				
tng3x02	tng	The Ensigns of Command	incompatible modes of communication	central	420	Sheliak frustrated by communicating with Humans				
tng3x02	tng	The Ensigns of Command	coping with an intransigent son of a bitch	central	772	Data at Gosheven	Data	individual		
tng3x02	tng	The Ensigns of Command	stepping up to the task	central	292	Data steps up to persuading the colonists to flee in the face of certain death	Data	individual		
tng3x02	tng	The Ensigns of Command	grammar pedantic alien	central	1185	Sheliak			Sheliak	
tng3x02	tng	The Ensigns of Command	prejudice	central	208	Gosheven at Data	Gosheven	individual		
tng3x02	tng	The Ensigns of Command	xenophobia in society	central	337	Sheliak paranoid of contact with Humans				
tng3x02	tng	The Ensigns of Command	the letter of the law vs. the spirit of the law	central	710	Picard vs. Sheliak				
tng3x02	tng	The Ensigns of Command	attack from outer space by a genocidal enemy	central	595	Sheliak on colony			Colonists of Tau Cygna V	
tng3x02	tng	The Ensigns of Command	AI point of view	central	137	Data in dealing with the colonists	Data			
tng3x02	tng	The Ensigns of Command	android	central	113	Data	Data	individual		Soong Type Android
tng3x02	tng	The Ensigns of Command	alien with alien values	central	147	Sheliak			Sheliak	
tng3x02	tng	The Ensigns of Command	alien morals	central	233	Sheliak were fine with exterminating Human colonists				
tng3x02	tng	The Ensigns of Command	self-analysis	central	201	Data reflects on his strategy to persuade colonists	Data	individual		
tng3x02	tng	The Ensigns of Command	conflict of moral codes	central	241	Humans and Sheliak				
tng3x02	tng	The Ensigns of Command	honesty	peripheral	465	Data	Data	individual		
tng3x02	tng	The Ensigns of Command	demagoguery	peripheral	623	Gosheven	Gosheven	individual		
tng3x02	tng	The Ensigns of Command	reverse psychology	peripheral	1326	Data attempted to use				
tng3x02	tng	The Ensigns of Command	the logic of reverse psychology	peripheral	1431	Data contemplates				
tng3x02	tng	The Ensigns of Command	diplomatic maneuvering	peripheral	306	Picard in dealing with the Sheliak				
tng3x02	tng	The Ensigns of Command	rhetoric	peripheral	1330	Data's repeated attempts to sway opinion among the colonists				
tng3x02	tng	The Ensigns of Command	loyalty to a leader	peripheral	121	townsfolk to Gosheven	Haritath, Kento	individual		
tng3x02	tng	The Ensigns of Command	unrequited love	peripheral	122	Adr'rian at Data	Ard'rian McKenzie	individual		
tng3x02	tng	The Ensigns of Command	pride	peripheral	73	the colonists	Gosheven	individual		
tng3x02	tng	The Ensigns of Command	admiration	peripheral	116	Ard'rian at Data	Ard'rian McKenzie	individual		
tng3x02	tng	The Ensigns of Command	diligence	peripheral	89	Data trying to save colonists	Data	individual		
tng3x02	tng	The Ensigns of Command	disgust	peripheral	120	Sheliak at human race	Sheliak captain	individual		
tng3x02	tng	The Ensigns of Command	fortitude	peripheral	123	Data trying to save colonists	Data	individual		
tng3x02	tng	The Ensigns of Command	patience	peripheral	103	Data trying to save colonists	Data	individual		
tng3x02	tng	The Ensigns of Command	vigilance	peripheral	71	crew prepare for Sheliak arrival				
tng3x02	tng	The Ensigns of Command	hibernating alien	peripheral	831	Grizella				Grizzela
tng3x03	tng	The Survivors	pacifism	central	310	Kevin	Kevin Uxbridge	individual		
tng3x03	tng	The Survivors	transcendental alien	central	221	Kevin in Douwd form			Douwd	
tng3x03	tng	The Survivors	kill or be killed	central	351	Kevin refused to defend the colony even in self-defence				
